,latitude,longitude,wwtp_jurisdiction,wwtp_id,reporting_jurisdiction,sample_location,sample_location_specify,key_plot_id,county_names,county_fips,population_served,date_start,date_end,ptc_15d,detect_prop_15d,sampling_prior,sample_prior_date,percentile
463,36.833128,-108.103495,New Mexico,1415,New Mexico,Treatment plant,,NWSS_nm_1415_Treatment plant_raw wastewater,San Juan,35045,55000,2022-11-17,2022-12-01,,,no,2022-05-10,999
464,42.816158,-78.806434,New York,1000,New York,Treatment plant,,NWSS_ny_1000_Treatment plant_raw wastewater,Erie,36029,17983,2022-11-17,2022-12-01,,,no,2022-04-19,
465,42.814946,-78.855075,New York,1002,New York,Treatment plant,,NWSS_ny_1002_Treatment plant_raw wastewater,Erie,36029,24461,2022-11-17,2022-12-01,,,no,2022-04-19,
466,43.217382,-77.600105,New York,1003,New York,Treatment plant,,NWSS_ny_1003_Treatment plant_raw wastewater,Monroe,36055,487322,2022-11-17,2022-12-01,,100,no,2022-04-10,43.67
467,42.122524,-79.183957,New York,1006,New York,Treatment plant,,NWSS_ny_1006_Treatment plant_raw wastewater,Chautauqua,36013,32501,2022-11-17,2022-12-01,,100,no,2022-04-19,86.33
468,43.28193,-77.837533,New York,1010,New York,Treatment plant,,NWSS_ny_1010_Treatment plant_raw wastewater,Monroe,36055,155096,2022-11-17,2022-12-01,,100,no,2022-04-11,13.67
469,42.085862,-78.415333,New York,1011,New York,Treatment plant,,NWSS_ny_1011_Treatment plant_raw wastewater,Cattaraugus,36009,17760,2022-11-17,2022-12-01,,100,no,2022-04-19,43
470,42.790748,-78.816724,New York,1012,New York,Treatment plant,,NWSS_ny_1012_Treatment plant_raw wastewater,Erie,36029,83961,2022-11-17,2022-12-01,,,no,2022-04-19,
471,40.754917,-73.591612,New York,1021,New York,Treatment plant,,NWSS_ny_1021_Treatment plant_raw wastewater,Nassau,36059,20616,2022-11-17,2022-12-01,,100,no,2022-04-19,72.5
472,42.158108,-76.049064,New York,1030,New York,Treatment plant,,NWSS_ny_1030_Treatment plant_raw wastewater,Broome,36007,38726,2022-11-17,2022-12-01,,100,no,2022-04-20,43
473,40.703698,-73.352564,New York,1041,New York,Treatment plant,,NWSS_ny_1041_Treatment plant_raw wastewater,Suffolk,36103,278775,2022-11-17,2022-12-01,555,100,no,2022-05-05,53.25
474,40.925166,-72.636038,New York,1043,New York,Treatment plant,,NWSS_ny_1043_Treatment plant_raw wastewater,Suffolk,36103,3349,2022-11-17,2022-12-01,105,100,no,2022-05-05,40.5
475,43.084307,-77.094827,New York,1078,New York,Treatment plant,,NWSS_ny_1078_Treatment plant_raw wastewater,Wayne,36117,8931,2022-11-17,2022-12-01,-100,50,no,2022-05-03,26.67
476,41.694599,-73.888284,New York,1097,New York,Treatment plant,,NWSS_ny_1097_Treatment plant_raw wastewater,Dutchess,36027,38207,2022-11-17,2022-12-01,-83,100,no,2022-05-04,31.6
477,41.658012,-74.537252,New York,1098,New York,Treatment plant,,NWSS_ny_1098_Treatment plant_raw wastewater,Sullivan,36105,4925,2022-11-17,2022-12-01,,0,no,2022-05-04,54
478,42.184656,-76.26116,New York,1149,New York,Treatment plant,,NWSS_ny_1149_Treatment plant_raw wastewater,Tioga,36107,3750,2022-11-17,2022-12-01,,100,no,2022-05-25,52.67
479,43.20786,-75.373845,New York,1151,New York,Treatment plant,,NWSS_ny_1151_Treatment plant_raw wastewater,Oneida,36065,27849,2022-11-17,2022-12-01,803911,50,no,2022-05-24,42
480,42.776041,-77.785552,New York,1153,New York,Treatment plant,,NWSS_ny_1153_Treatment plant_raw wastewater,Livingston,36051,15688,2022-11-17,2022-12-01,-51,67,no,2022-05-31,38
481,42.249499,-74.033848,New York,1170,New York,Treatment plant,,NWSS_ny_1170_Treatment plant_raw wastewater,Greene,36039,4896,2022-11-17,2022-12-01,,0,no,2022-06-02,35
482,42.804936,-77.293967,New York,1213,New York,Treatment plant,,NWSS_ny_1213_Treatment plant_raw wastewater,Ontario,36069,17936,2022-11-17,2022-12-01,99,50,no,2022-06-07,86.5
483,42.657936,-74.52084,New York,1242,New York,Treatment plant,,NWSS_ny_1242_Treatment plant_raw wastewater,Schoharie,36095,5326,2022-11-17,2022-12-01,,,no,2022-06-01,
484,40.67287,-73.499759,New York,1306,New York,Treatment plant,,NWSS_ny_1306_Treatment plant_raw wastewater,Nassau,36059,524955,2022-11-17,2022-12-01,75896,100,no,2022-06-30,50.67
485,42.125224,-76.885899,New York,1336,New York,Treatment plant,,NWSS_ny_1336_Treatment plant_raw wastewater,Chemung,36015,18085,2022-11-17,2022-12-01,,,no,2022-07-20,
486,42.161566,-75.931611,New York,1400,New York,Before treatment plant,131,NWSS_ny_1400_Before treatment plant_131_raw wastewater,Broome,36007,52501,2022-11-17,2022-12-01,-100,67,no,2022-08-02,43
487,42.147446,-75.935371,New York,1400,New York,Before treatment plant,132,NWSS_ny_1400_Before treatment plant_132_raw wastewater,Broome,36007,24672,2022-11-17,2022-12-01,-8,100,no,2022-08-02,72.5
488,41.216164,-73.985633,New York,1401,New York,Treatment plant,,NWSS_ny_1401_Treatment plant_raw wastewater,Rockland,36087,36527,2022-11-17,2022-12-01,,100,no,2022-08-03,73.33
489,44.72259,-73.641144,New York,1402,New York,Treatment plant,,NWSS_ny_1402_Treatment plant_raw wastewater,Clinton,36019,20893,2022-11-17,2022-12-01,71,100,no,2022-08-08,33.67
490,41.245355,-74.039575,New York,1403,New York,Treatment plant,,NWSS_ny_1403_Treatment plant_raw wastewater,Rockland,36087,12676,2022-11-17,2022-12-01,,100,no,2022-08-11,90
491,40.943797,-73.753285,New York,1483,New York,Treatment plant,,NWSS_ny_1483_Treatment plant_raw wastewater,Westchester,36119,26651,2022-11-17,2022-12-01,404,100,no,2022-08-28,52.2
492,40.894239,-73.783936,New York,1485,New York,Treatment plant,,NWSS_ny_1485_Treatment plant_raw wastewater,Westchester,36119,78683,2022-11-17,2022-12-01,-64,100,no,2022-08-28,64
493,41.29507,-73.899716,New York,1487,New York,Treatment plant,,NWSS_ny_1487_Treatment plant_raw wastewater,Westchester,36119,44876,2022-11-17,2022-12-01,-53,100,no,2022-08-28,60.8
494,40.936498,-73.883129,New York,1489,New York,Treatment plant,,NWSS_ny_1489_Treatment plant_raw wastewater,Westchester,36119,523765,2022-11-17,2022-12-01,313,100,no,2022-08-28,56.8
495,42.543586,-75.612139,New York,479,New York,Treatment plant,,NWSS_ny_479_Treatment plant_raw wastewater,Chenango,36017,6734,2022-11-17,2022-12-01,,,no,2022-01-26,
496,42.894341,-76.561483,New York,512,New York,Treatment plant,,NWSS_ny_512_Treatment plant_raw wastewater,Cayuga,36011,31814,2022-11-17,2022-12-01,18,0,no,2022-01-27,37
497,43.234408,-76.138248,New York,514,New York,Treatment plant,,NWSS_ny_514_Treatment plant_raw wastewater,Onondaga,36067,16168,2022-11-17,2022-12-01,-17,100,no,2021-12-15,50
498,43.009665,-75.795354,New York,516,New York,Treatment plant,,NWSS_ny_516_Treatment plant_raw wastewater,Madison,36053,4908,2022-11-17,2022-12-01,,,yes,2022-01-27,
499,42.60641,-77.725555,New York,517,New York,Treatment plant,,NWSS_ny_517_Treatment plant_raw wastewater,Livingston,36051,4730,2022-11-17,2022-12-01,,100,no,2022-01-27,69
500,42.163359,-77.389182,New York,518,New York,Treatment plant,,NWSS_ny_518_Treatment plant_raw wastewater,Steuben,36101,5162,2022-11-17,2022-12-01,13694,67,yes,2022-01-11,48
501,43.087896,-76.036666,New York,520,New York,Treatment plant,,NWSS_ny_520_Treatment plant_raw wastewater,Onondaga,36067,39352,2022-11-17,2022-12-01,111,50,no,2021-12-15,24.67
502,43.056406,-76.168517,New York,521,New York,Treatment plant,,NWSS_ny_521_Treatment plant_raw wastewater,Onondaga,36067,242377,2022-11-17,2022-12-01,-19,100,no,2021-12-15,38.67
503,43.123737,-76.121451,New York,525,New York,Treatment plant,,NWSS_ny_525_Treatment plant_raw wastewater,Onondaga,36067,50727,2022-11-17,2022-12-01,69,100,no,2021-12-15,69
504,43.045755,-75.648824,New York,527,New York,Treatment plant,,NWSS_ny_527_Treatment plant_raw wastewater,Madison,36053,9207,2022-11-17,2022-12-01,,100,yes,2021-10-14,63
505,42.469288,-75.106047,New York,528,New York,Treatment plant,,NWSS_ny_528_Treatment plant_raw wastewater,Otsego,36077,19383,2022-11-17,2022-12-01,8212,100,yes,2021-10-21,22
506,42.357464,-77.311949,New York,52,New York,Treatment plant,,NWSS_ny_52_Treatment plant_raw wastewater,Steuben,36101,5941,2022-11-17,2022-12-01,23,100,yes,2022-01-11,58.5
507,42.937782,-75.768848,New York,530,New York,Treatment plant,,NWSS_ny_530_Treatment plant_raw wastewater,Madison,36053,3317,2022-11-17,2022-12-01,,,yes,2022-01-27,
508,43.100423,-74.343958,New York,567,New York,Treatment plant,,NWSS_ny_567_Treatment plant_raw wastewater,Fulton,36035,23379,2022-11-17,2022-12-01,-100,50,no,2022-01-31,67
509,42.620228,-76.123208,New York,690,New York,Treatment plant,,NWSS_ny_690_Treatment plant_raw wastewater,Cortland,36023,26950,2022-11-17,2022-12-01,-92,100,no,2022-02-08,61.33
510,43.022458,-75.002982,New York,691,New York,Treatment plant,,NWSS_ny_691_Treatment plant_raw wastewater,Herkimer,36043,13924,2022-11-17,2022-12-01,0,0,no,2022-02-07,6.67
511,44.57962,-75.148009,New York,692,New York,Treatment plant,,NWSS_ny_692_Treatment plant_raw wastewater,Saint Lawrence,36089,10794,2022-11-17,2022-12-01,,0,no,2022-02-02,19.67
512,41.75834,-74.098761,New York,693,New York,Treatment plant,,NWSS_ny_693_Treatment plant_raw wastewater,Ulster,36111,10577,2022-11-17,2022-12-01,,0,no,2022-02-02,30.67
513,42.898378,-74.218602,New York,717,New York,Treatment plant,,NWSS_ny_717_Treatment plant_raw wastewater,Montgomery,36057,19679,2022-11-17,2022-12-01,,0,no,2022-02-09,37
514,42.362506,-76.852172,New York,718,New York,Treatment plant,,NWSS_ny_718_Treatment plant_raw wastewater,Schuyler,36097,3656,2022-11-17,2022-12-01,159,100,no,2022-02-10,
515,42.362506,-76.852172,New York,718,New York,Treatment plant,,NWSS_ny_718_Treatment plant_raw wastewater,Putnam,36079,3656,2022-11-17,2022-12-01,159,100,no,2022-02-10,
516,40.758157,-73.593492,New York,719,New York,Treatment plant,,NWSS_ny_719_Treatment plant_raw wastewater,Nassau,36059,24041,2022-11-17,2022-12-01,295272,100,no,2022-02-09,61.5
517,43.785096,-75.422879,New York,720,New York,Treatment plant,,NWSS_ny_720_Treatment plant_raw wastewater,Lewis,36049,3953,2022-11-17,2022-12-01,,100,no,2022-02-10,24
518,41.440731,-73.779066,New York,738,New York,Treatment plant,,NWSS_ny_738_Treatment plant_raw wastewater,Putnam,36079,4480,2022-11-17,2022-12-01,,100,no,2022-02-22,47.33
519,41.308766,-74.119894,New York,739,New York,Treatment plant,,NWSS_ny_739_Treatment plant_raw wastewater,Orange,36071,42921,2022-11-17,2022-12-01,264,100,no,2022-02-17,68.67
520,43.159119,-75.186226,New York,740,New York,Treatment plant,,NWSS_ny_740_Treatment plant_raw wastewater,Oneida,36065,33358,2022-11-17,2022-12-01,,,no,2022-09-15,999
521,42.627731,-73.767684,New York,742,New York,Treatment plant,,NWSS_ny_742_Treatment plant_raw wastewater,Albany,36001,80922,2022-11-17,2022-12-01,-100,50,no,2022-02-28,25
522,40.646987,-73.661024,New York,836,New York,Treatment plant,,NWSS_ny_836_Treatment plant_raw wastewater,Nassau,36059,611349,2022-11-17,2022-12-01,,100,no,2022-03-09,40.67
523,41.060376,-73.961661,New York,837,New York,Treatment plant,,NWSS_ny_837_Treatment plant_raw wastewater,Rockland,36087,53437,2022-11-17,2022-12-01,,100,no,2022-01-31,54.33
524,41.058696,-73.944221,New York,838,New York,Treatment plant,,NWSS_ny_838_Treatment plant_raw wastewater,Rockland,36087,207430,2022-11-17,2022-12-01,,100,no,2022-03-21,44.5
525,42.637583,-77.071205,New York,974,New York,Treatment plant,,NWSS_ny_974_Treatment plant_raw wastewater,Yates,36123,5339,2022-11-17,2022-12-01,,100,no,2022-04-06,73
526,42.483076,-79.329727,New York,999,New York,Treatment plant,,NWSS_ny_999_Treatment plant_raw wastewater,Chautauqua,36013,12616,2022-11-17,2022-12-01,,0,no,2022-04-19,47
527,39.78173,-84.682209,Ohio,101,Ohio,Treatment plant,,NWSS_oh_101_Treatment plant_raw wastewater,Preble,39135,8400,2022-11-17,2022-12-01,,100,no,2022-07-20,79
528,40.573828,-83.107927,Ohio,102,Ohio,Treatment plant,,NWSS_oh_102_Treatment plant_raw wastewater,Marion,39101,36000,2022-11-17,2022-12-01,,,no,2022-03-28,
529,41.389729,-82.720977,Ohio,108,Ohio,Treatment plant,,NWSS_oh_108_Treatment plant_raw wastewater,Erie,39043,55000,2022-11-17,2022-12-01,11620,100,no,2022-07-10,79
530,41.756676,-80.613035,Ohio,121,Ohio,Treatment plant,,NWSS_oh_121_Treatment plant_raw wastewater,Ashtabula,39007,12000,2022-11-17,2022-12-01,-90,33,no,2022-01-16,75.5
531,40.305294,-81.866626,Ohio,124,Ohio,Treatment plant,,NWSS_oh_124_Treatment plant_raw wastewater,Coshocton,39031,12000,2022-11-17,2022-12-01,,,no,2022-01-23,
532,41.303617,-84.388853,Ohio,129,Ohio,Treatment plant,,NWSS_oh_129_Treatment plant_raw wastewater,Defiance,39039,23027,2022-11-17,2022-12-01,,,no,2022-07-10,999
533,40.489283,-81.47091,Ohio,131,Ohio,Treatment plant,,NWSS_oh_131_Treatment plant_raw wastewater,Tuscarawas,39157,13572,2022-11-17,2022-12-01,256,100,no,2022-01-16,91.5
534,39.724909,-84.153342,Ohio,134,Ohio,Treatment plant,,NWSS_oh_134_Treatment plant_raw wastewater,Montgomery,39113,78509,2022-11-17,2022-12-01,,,no,2022-03-28,
535,39.996024,-80.812756,Ohio,141,Ohio,Treatment plant,,NWSS_oh_141_Treatment plant_raw wastewater,Belmont,39013,13169,2022-11-17,2022-12-01,-100,100,no,2022-02-01,96.67
536,41.010859,-83.662586,Ohio,147,Ohio,Treatment plant,,NWSS_oh_147_Treatment plant_raw wastewater,Hancock,39063,42000,2022-11-17,2022-12-01,,,no,2022-01-18,
537,39.51959,-82.436704,Ohio,1608,Ohio,Treatment plant,,NWSS_oh_1608_Treatment plant_raw wastewater,Hocking,39073,8500,2022-11-17,2022-12-01,473,100,no,2022-10-11,64.75
538,40.154318,-84.653268,Ohio,168,Ohio,Treatment plant,,NWSS_oh_168_Treatment plant_raw wastewater,Darke,39037,13000,2022-11-17,2022-12-01,-73,100,no,2022-07-10,74.25
539,39.354921,-84.531043,Ohio,170,Ohio,Treatment plant,,NWSS_oh_170_Treatment plant_raw wastewater,Butler,39017,65000,2022-11-17,2022-12-01,,,no,2022-03-27,
540,39.976036,-83.012189,Ohio,187,Ohio,Treatment plant,,NWSS_oh_187_Treatment plant_raw wastewater,Franklin,39049,645940,2022-11-17,2022-12-01,,,no,2022-07-10,
541,41.217105,-81.312638,Ohio,204,Ohio,Treatment plant,,NWSS_oh_204_Treatment plant_raw wastewater,Portage,39133,29000,2022-11-17,2022-12-01,-18,100,no,2022-07-11,87.5
542,40.692356,-84.071131,Ohio,219,Ohio,Treatment plant,,NWSS_oh_219_Treatment plant_raw wastewater,Allen,39003,61000,2022-11-17,2022-12-01,,,no,2022-07-10,
543,39.119031,-84.44108,Ohio,221,Ohio,Treatment plant,,NWSS_oh_221_Treatment plant_raw wastewater,Hamilton,39061,200666,2022-11-17,2022-12-01,90,100,no,2022-03-27,95.25
544,40.950568,-81.860317,Ohio,222,Ohio,Treatment plant,,NWSS_oh_222_Treatment plant_raw wastewater,Medina,39103,35000,2022-11-17,2022-12-01,,,no,2022-07-10,
545,41.445431,-82.176854,Ohio,225,Ohio,Treatment plant,,NWSS_oh_225_Treatment plant_raw wastewater,Lorain,39093,72000,2022-11-17,2022-12-01,,,no,2022-07-10,
546,41.513591,-83.766607,Ohio,228,Ohio,Treatment plant,,NWSS_oh_228_Treatment plant_raw wastewater,Lucas,39095,195577,2022-11-17,2022-12-01,154,100,no,2022-07-19,81.5
547,40.271291,-83.368712,Ohio,241,Ohio,Treatment plant,,NWSS_oh_241_Treatment plant_raw wastewater,Union,39159,24677,2022-11-17,2022-12-01,,,no,2022-07-10,
548,39.08872,-84.585485,Ohio,255,Ohio,Treatment plant,,NWSS_oh_255_Treatment plant_raw wastewater,Hamilton,39061,566136,2022-11-17,2022-12-01,508,100,no,2022-03-27,90.25
549,41.56022,-81.57792,Ohio,276,Ohio,Treatment plant,,NWSS_oh_276_Treatment plant_raw wastewater,Cuyahoga,39035,313158,2022-11-17,2022-12-01,,,no,2022-07-10,
550,41.43865,-81.639338,Ohio,277,Ohio,Treatment plant,,NWSS_oh_277_Treatment plant_raw wastewater,Cuyahoga,39035,524154,2022-11-17,2022-12-01,,,no,2022-07-10,
551,41.493711,-81.673362,Ohio,278,Ohio,Treatment plant,,NWSS_oh_278_Treatment plant_raw wastewater,Cuyahoga,39035,103379,2022-11-17,2022-12-01,,,no,2022-07-10,
552,40.095683,-82.477145,Ohio,282,Ohio,Treatment plant,,NWSS_oh_282_Treatment plant_raw wastewater,Licking,39089,45000,2022-11-17,2022-12-01,,,no,2022-07-10,
553,41.546297,-83.569461,Ohio,311,Ohio,Treatment plant,,NWSS_oh_311_Treatment plant_raw wastewater,Wood,39173,21000,2022-11-17,2022-12-01,,,no,2022-03-06,
554,41.563758,-83.040739,Ohio,322,Ohio,Treatment plant,,NWSS_oh_322_Treatment plant_raw wastewater,Ottawa,39123,7000,2022-11-17,2022-12-01,-51,100,no,2022-03-06,74.25
555,39.767454,-82.98068,Ohio,374,Ohio,Treatment plant,,NWSS_oh_374_Treatment plant_raw wastewater,Franklin,39049,654817,2022-11-17,2022-12-01,145024,67,no,2022-07-10,71
556,39.871329,-83.88067,Ohio,382,Ohio,Treatment plant,,NWSS_oh_382_Treatment plant_raw wastewater,Clark,39023,88710,2022-11-17,2022-12-01,,,no,2022-03-28,
557,40.338101,-80.746239,Ohio,388,Ohio,Treatment plant,,NWSS_oh_388_Treatment plant_raw wastewater,Jefferson,39081,17864,2022-11-17,2022-12-01,7985,50,no,2022-01-18,83.67
558,41.312624,-80.755029,Ohio,422,Ohio,Treatment plant,,NWSS_oh_422_Treatment plant_raw wastewater,Trumbull,39155,68874,2022-11-17,2022-12-01,,,no,2022-07-17,
559,39.548306,-83.452892,Ohio,428,Ohio,Treatment plant,,NWSS_oh_428_Treatment plant_raw wastewater,Fayette,39047,14000,2022-11-17,2022-12-01,-100,100,no,2022-01-18,90
560,41.580235,-84.2443,Ohio,43,Ohio,Treatment plant,,NWSS_oh_43_Treatment plant_raw wastewater,Fulton,39051,6000,2022-11-17,2022-12-01,,,no,2022-03-06,
561,41.097352,-80.634586,Ohio,455,Ohio,Treatment plant,,NWSS_oh_455_Treatment plant_raw wastewater,Mahoning,39099,65469,2022-11-17,2022-12-01,,,no,2022-07-12,
562,39.932975,-82.006618,Ohio,456,Ohio,Treatment plant,,NWSS_oh_456_Treatment plant_raw wastewater,Muskingum,39119,47500,2022-11-17,2022-12-01,,,no,2022-07-17,
563,41.777863,-80.75213,Ohio,46,Ohio,Treatment plant,,NWSS_oh_46_Treatment plant_raw wastewater,Ashtabula,39007,31430,2022-11-17,2022-12-01,,,no,2022-07-10,999
564,39.347679,-82.007763,Ohio,48,Ohio,Treatment plant,,NWSS_oh_48_Treatment plant_raw wastewater,Athens,39009,24536,2022-11-17,2022-12-01,,,no,2022-07-10,
565,41.374409,-83.604034,Ohio,67,Ohio,Treatment plant,,NWSS_oh_67_Treatment plant_raw wastewater,Wood,39173,32000,2022-11-17,2022-12-01,376,100,no,2022-03-06,84
566,41.561771,-84.593489,Ohio,73,Ohio,Treatment plant,,NWSS_oh_73_Treatment plant_raw wastewater,Williams,39171,8655,2022-11-17,2022-12-01,-31,100,no,2022-01-18,79.25
567,40.824714,-82.980076,Ohio,74,Ohio,Treatment plant,,NWSS_oh_74_Treatment plant_raw wastewater,Crawford,39033,12362,2022-11-17,2022-12-01,-89,100,no,2022-01-16,70.67
568,39.750771,-83.8774,Ohio,975,Ohio,Treatment plant,,NWSS_oh_975_Treatment plant_raw wastewater,Greene,39057,4100,2022-11-17,2022-12-01,1205,100,no,2022-03-28,83.5
569,39.603964,-82.935859,Ohio,98,Ohio,Treatment plant,,NWSS_oh_98_Treatment plant_raw wastewater,Pickaway,39129,13965,2022-11-17,2022-12-01,,,no,2022-07-10,
570,42.147818,-122.536796,Oregon,469,Oregon,Treatment plant,,NWSS_or_469_Treatment plant_raw wastewater,Jackson,41029,21105,2022-11-17,2022-12-01,,,yes,2020-10-12,
571,44.582729,-122.590836,Oregon,929,Oregon,Treatment plant,,NWSS_or_929_Treatment plant_raw wastewater,Linn,41043,57785,2022-11-17,2022-12-01,,100,yes,2020-09-23,16.2
572,46.147726,-123.786316,Oregon,930,Oregon,Treatment plant,,NWSS_or_930_Treatment plant_raw wastewater,Clatsop,41007,11326,2022-11-17,2022-12-01,,,yes,2020-09-17,
573,44.758557,-117.734699,Oregon,931,Oregon,Treatment plant,,NWSS_or_931_Treatment plant_raw wastewater,Baker,41001,9860,2022-11-17,2022-12-01,,,yes,2020-12-01,
574,45.216168,-122.664553,Oregon,933,Oregon,Treatment plant,,NWSS_or_933_Treatment plant_raw wastewater,Clackamas,41005,14206,2022-11-17,2022-12-01,,,yes,2020-09-09,
575,44.916771,-123.98757,Oregon,937,Oregon,Treatment plant,,NWSS_or_937_Treatment plant_raw wastewater,Lincoln,41041,8865,2022-11-17,2022-12-01,,100,yes,2020-09-30,36
576,45.340515,-122.984725,Oregon,938,Oregon,Treatment plant,,NWSS_or_938_Treatment plant_raw wastewater,Yamhill,41071,24120,2022-11-17,2022-12-01,,,yes,2020-09-08,
577,44.545373,-124.035226,Oregon,939,Oregon,Treatment plant,,NWSS_or_939_Treatment plant_raw wastewater,Lincoln,41041,10400,2022-11-17,2022-12-01,,,yes,2020-09-02,
578,45.146367,-122.878245,Oregon,941,Oregon,Treatment plant,,NWSS_or_941_Treatment plant_raw wastewater,Marion,41047,26273,2022-11-17,2022-12-01,,,yes,2020-10-14,
579,45.466237,-122.969323,Oregon,944,Oregon,Treatment plant,,NWSS_or_944_Treatment plant_raw wastewater,Washington,41067,9900,2022-11-17,2022-12-01,,,yes,2020-09-02,
580,42.397264,-123.406799,Oregon,950,Oregon,Treatment plant,,NWSS_or_950_Treatment plant_raw wastewater,Josephine,41033,37725,2022-11-17,2022-12-01,,,yes,2020-12-21,
581,45.645472,-121.674486,Oregon,952,Oregon,Treatment plant,,NWSS_or_952_Treatment plant_raw wastewater,Hood River,41027,7800,2022-11-17,2022-12-01,,,yes,2020-10-07,
582,43.251729,-124.169029,Oregon,957,Oregon,Treatment plant,,NWSS_or_957_Treatment plant_raw wastewater,Coos,41011,9975,2022-11-17,2022-12-01,,,yes,2020-12-02,
583,44.089887,-117.082976,Oregon,958,Oregon,Treatment plant,,NWSS_or_958_Treatment plant_raw wastewater,Malheur,41045,10966,2022-11-17,2022-12-01,,,yes,2020-09-15,
